,season,week,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,attempts,pass_yards,pass_touchdowns,interceptions,passer_rating,completions,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,passing_drop_pct,passing_bad_throw_pct,times_pressured_pct,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,passing_first_downs,passing_epa,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,draft_number,age,games_played,draft_pos_decay,fpts_gained,fpts_lost,coach_pass_oe,coach_td_prob,coach_home_wp,coach_punt_attempt,coach_first_down,coach_penalty_yards,coach_total_home_epa,coach_total_home_rush_epa,coach_total_home_pass_epa,coach_3d_pct,ffpts,ffpts_target
2752,2023,3,2.613875,4.782307692307692,6.859565217391306,-2.0772575250836134,20.40816326530612,34.102155357103165,-2.488260869565217,49,259,0,1,59.82142857142857,26,53.06122448979592,60.15107237866947,-7.08984788887355,20.87067124357831,49.31424236465568,0.087,0.196,0.137,1.0,259.0,0.0,12.0,-6.387024,67.0,1.0,5.0,-2.2591245,12.0,-6.387024,-2.0,0.0,0.0,-2.044367,1.0,26.79,53.0,0.0188679245283018,,,76.26303291320801,0.323947807153066,0.5316518917679787,4.666666666666667,16.833333333333332,29.666666666666668,-0.7454039851824442,0.0040220419565836,0.4537622729937235,0.3497771918773651,10.36,6.6000000000000005
2753,2023,3,2.4336451612903223,4.491818181818182,5.682333333333334,-1.190515151515152,3.225806451612903,29.19159125501725,-3.184333333333333,31,202,0,0,88.3736559139785,22,70.96774193548387,75.80453349697974,-4.836791561495872,17.635581255717625,38.03447515084176,0.067,0.167,0.125,1.0,202.0,0.0,7.0,-7.251347,186.0,2.0,12.0,2.1003602,7.0,-7.251347,101.0,2.0,8.0,7.7871084,32.0,26.71,85.0,0.3764705882352941,,,-12.818962097167969,0.3224943925937016,0.4544017439087232,5.166666666666667,18.5,64.16666666666667,-4.50538694858551,3.803353890776634,-2.834999938805898,0.4095599701007207,8.08,15.44
2754,2023,3,2.861931818181818,8.140357142857146,9.939318181818187,-1.7989610389610409,22.727272727272727,35.59745636980261,1.212045454545456,44,324,2,3,72.5378787878788,28,63.63636363636363,62.51325223764236,1.123111398721278,22.22683143405564,41.77464422349998,0.023,0.227,0.163,1.0,324.0,2.0,12.0,-8.352474,69.0,0.0,4.0,-2.5163789,12.0,-8.352474,7.0,0.0,1.0,-0.32640722,62.0,31.893,85.0,0.7294117647058823,,,31.76591364542644,0.3208086043596267,0.4634473100304603,4.666666666666667,19.5,73.83333333333333,-2.8399702310562134,3.361922949552536,-3.973820984363556,0.3965563029050827,20.96,12.32
2755,2023,3,2.782545454545454,9.417222222222223,9.896875,-0.4796527777777779,18.181818181818183,47.27805410547265,1.303125,33,269,1,2,66.3510101010101,18,54.54545454545454,62.10409818273602,-7.5586436372814845,22.4010129049198,47.27805410547265,0.094,0.188,0.275,1.0,269.0,1.0,12.0,-8.40479,71.0,0.0,2.0,1.6214817,12.0,-8.40479,7.0,0.0,1.0,2.5295763,1.0,35.63,85.0,0.0117647058823529,,,203.47186152140296,0.3384039650360743,0.3508406355977058,3.5,19.166666666666668,34.0,-15.171192367871605,-3.8397591511408486,-15.4346617658933,0.3001077684263388,14.76,16.759999999999998
2756,2023,3,2.256127659574468,4.845500000000001,6.346382978723405,-1.5008829787234037,10.638297872340424,48.42938157771582,-2.5897872340425527,47,405,3,0,123.84751773049643,40,85.1063829787234,70.62079917163925,14.485583807084154,21.52382789073669,53.04114629228897,0.021,0.085,0.143,1.0,454.0,4.0,22.0,25.470009,30.0,0.0,2.0,-8.213133,21.0,21.501616,11.0,0.0,1.0,0.7307336,6.0,25.541,53.0,0.1132075471698113,,,-39.26005299886068,0.3424767156442006,0.5624354357520739,4.166666666666667,20.666666666666668,45.5,7.542774200439453,2.695420960585276,2.4041404724121094,0.5125996967156728,28.2,10.68
2757,2023,3,2.5143250000000004,3.786399999999999,5.656111111111112,-1.8697111111111129,12.5,41.14886389683195,-3.205,40,249,1,1,78.02083333333334,25,62.5,64.30786980316043,-1.807869803160429,18.248804486489664,41.14886389683195,0.054,0.027,0.156,1.0,249.0,1.0,11.0,-3.6596148,185.0,0.0,12.0,8.314602,11.0,-3.6596148,24.0,0.0,2.0,2.0785253,135.0,30.155,85.0,1.588235294117647,,,-73.28822835286458,0.364473025004069,0.6609589532017708,3.333333333333333,22.33333333333333,71.5,14.921600937843325,1.8330760548512144,10.381375769774118,0.441671758890152,13.96,14.44
2758,2023,3,2.629655172413793,6.863684210526314,7.67551724137931,-0.8118330308529957,27.58620689655172,41.95030512403932,-0.945172413793104,29,170,0,4,41.52298850574712,19,65.51724137931035,57.4119163998242,8.105324979486149,20.200124268188997,41.95030512403932,0.034,0.207,0.385,1.0,170.0,0.0,8.0,-26.450666,105.0,0.0,5.0,0.6512547,8.0,-26.450666,18.0,0.0,1.0,0.9744031,144.0,22.853,20.0,7.2,,,30.08348846435547,0.3253980576992035,0.4057130664587021,4.5,17.0,38.66666666666666,-5.816988070805867,-1.907650848229726,-8.281399289766947,0.2794006951153278,6.8,15.6
2759,2023,3,2.3411621621621626,3.9764,4.83970588235294,-0.8633058823529405,16.216216216216218,44.593149698131896,-5.072058823529412,37,310,2,0,111.31756756756756,25,67.56756756756756,67.50662351648012,0.0609440510874463,18.906902112588703,44.593149698131896,0.029,0.118,0.128,0.95,310.0,2.0,13.0,16.462496,141.0,1.0,9.0,-4.0880766,13.0,16.462496,-1.0,0.0,1.0,-0.47189778,262.0,23.734,20.0,13.1,,,36.6429074605306,0.3493696053822835,0.6107070793708166,3.8333333333333335,22.5,66.83333333333333,6.232834100723267,3.258853286504745,2.1297292709350586,0.4154075135787328,20.4,15.32
2761,2023,3,2.291,5.266086956521739,5.857692307692308,-0.5916053511705694,19.230769230769237,28.72152677000302,-3.0269230769230777,26,309,4,0,155.76923076923077,23,88.46153846153845,74.20680534381134,14.254733117727111,18.384600541941342,37.03867168244563,0.0,0.115,0.038,0.79,376.0,5.0,16.0,31.062447,350.0,5.0,12.0,12.7927685,15.0,26.372211,0.0,0.0,0.0,,5.0,25.563,53.0,0.0943396226415094,,,-176.78729756673178,0.3568232705195744,0.7350944951176643,3.0,22.666666666666668,65.16666666666667,24.83780459562937,3.165265137950579,21.33169760306676,0.4866453061501185,28.36,15.28
2762,2023,3,2.6349375000000004,3.435454545454544,5.678709677419355,-2.24325513196481,6.25,30.13745178345375,-3.934193548387097,32,137,0,1,64.19270833333334,22,68.75,70.81008469685912,-2.0600846968591213,19.57868336564321,42.20381499343395,0.065,0.161,0.176,0.94,137.0,0.0,6.0,-8.835375,29.0,1.0,2.0,-1.1149261,6.0,-8.183832,5.0,0.0,1.0,0.18144016,6.0,26.319,69.0,0.0869565217391304,,,113.22011057535808,0.3329605907201767,0.583566871782144,4.5,19.166666666666668,46.66666666666666,9.516260623931885,2.059279143810272,3.131816864013672,0.4653774698575337,5.48,8.120000000000001
2763,2023,3,3.023684210526316,7.9943478260869565,11.056944444444447,-3.06259661835749,15.789473684210526,50.15190624492752,1.9458333333333335,38,306,1,1,83.88157894736842,23,60.526315789473685,61.16477203996558,-0.6384562504918918,22.4186497931262,53.17521979268163,0.0,0.167,0.436,1.0,306.0,1.0,13.0,2.2087188,69.0,0.0,2.0,-5.9996147,13.0,2.2087188,0.0,0.0,0.0,,75.0,34.817,85.0,0.8823529411764706,,,107.34084447224934,0.33002903064092,0.4706200038393338,4.166666666666667,17.333333333333332,35.666666666666664,-3.3336153427759805,1.8804041941960647,-8.1912961602211,0.2376077684263388,16.240000000000002,20.92
2765,2023,3,2.7612222222222225,3.4130769230769245,8.288333333333334,-4.8752564102564095,16.666666666666664,37.150302825145324,0.3438888888888907,18,103,1,0,104.62962962962963,13,72.22222222222221,64.99404538836744,7.228176833854775,21.03721051345337,67.45939964156219,0.0,0.111,0.429,0.54,204.0,1.0,9.0,-2.4450233,77.0,0.0,5.0,-0.8648121,6.0,0.07446693,0.0,0.0,0.0,,36.0,32.493,85.0,0.4235294117647059,,,59.91903432210287,0.3107915570338567,0.4575025240580241,5.666666666666667,16.5,51.16666666666666,-0.0696159601211547,2.7428617676099143,-3.0049051642417908,0.3828377872705459,8.120000000000001,5.08
2766,2023,3,2.8504242424242427,7.807272727272727,8.857741935483872,-1.0504692082111458,15.151515151515152,48.75280094517648,-0.8841935483870964,33,243,1,1,85.79545454545455,22,66.66666666666666,63.95275168346636,2.713914983200297,21.066017254462693,51.15426277447462,0.032,0.161,0.353,1.0,243.0,1.0,11.0,2.72069,115.0,1.0,5.0,-7.763462,11.0,2.72069,3.0,1.0,1.0,-2.0350802,1.0,28.945,85.0,0.0117647058823529,,,8.648529052734375,0.3265270243088404,0.6653481250007948,5.0,19.166666666666668,51.333333333333336,12.9758460521698,2.9236164490381875,7.837181091308594,0.4018854051828384,13.72,12.4
2767,2023,3,2.4759199999999995,5.912000000000001,10.8292,-4.917199999999999,16.0,27.26911256348472,2.8292000000000006,25,146,1,1,73.08333333333333,15,60.0,62.921100839972496,-2.921100839972496,24.1238689468218,54.77348628670627,0.08,0.24,0.214,1.0,146.0,1.0,10.0,0.56108224,41.0,0.0,1.0,-7.9518213,10.0,0.56108224,2.0,0.0,0.0,-1.2121255,1.0,28.449,85.0,0.0117647058823529,,,57.48181343078613,0.33045860628287,0.464891937871774,4.333333333333333,16.166666666666668,26.666666666666668,-8.044137835502625,-0.9940838813781738,-5.921398242314656,0.3192761006454627,9.84,21.84
2769,2023,3,2.86075,7.0635,10.3640625,-3.3005625000000007,31.25,44.68175690368498,0.1765625000000007,32,218,1,1,79.94791666666666,20,62.5,61.78889172151685,0.7111082784831524,23.78889553845552,55.93599914187642,0.097,0.032,0.057,0.84,218.0,1.0,10.0,5.2110405,168.0,2.0,10.0,8.47613,10.0,5.2110405,46.0,1.0,3.0,7.102636,7.0,27.343,85.0,0.0823529411764705,,,59.05624771118164,0.3268051246802012,0.3804603492220242,3.6666666666666665,17.666666666666668,38.5,-11.148640553156534,-3.6045681039492288,-12.144478996594747,0.3127340314288934,12.72,12.72
2770,2023,3,2.86075,7.0635,10.3640625,-3.3005625000000007,31.25,44.68175690368498,0.1765625000000007,32,218,1,1,79.94791666666666,20,62.5,61.78889172151685,0.7111082784831524,23.78889553845552,55.93599914187642,0.097,0.032,0.057,0.0,218.0,1.0,10.0,5.2110405,168.0,2.0,10.0,8.47613,10.0,5.2110405,46.0,1.0,3.0,7.102636,7.0,27.343,85.0,0.0823529411764705,,,59.05624771118164,0.3268051246802012,0.3804603492220242,3.6666666666666665,17.666666666666668,38.5,-11.148640553156534,-3.6045681039492288,-12.144478996594747,0.3127340314288934,12.72,28.8
2772,2023,4,2.929368421052632,7.995,8.641666666666667,-0.6466666666666674,15.789473684210526,45.41968736131944,2.363888888888889,19,139,2,2,80.7017543859649,12,63.1578947368421,60.55707288415808,2.600821852684021,22.854783132291523,45.41968736131944,0.056,0.111,0.286,1.0,139.0,2.0,9.0,-10.878063,135.0,0.0,4.0,4.095251,9.0,-10.878063,0.0,0.0,0.0,-0.648092,102.0,35.116,86.0,1.186046511627907,,,-128.86372057596842,0.3274011462926864,0.6478549266854922,4.5,18.5,56.833333333333336,-0.0951815446217854,-4.121324062347412,2.178262154261271,0.2994769215583801,13.56,19.36
2773,2023,4,2.63912,7.686666666666667,11.732799999999996,-4.04613333333333,12.0,50.51530659117096,2.532799999999999,25,240,1,1,98.75,18,72.0,66.23190534114838,5.768094658851624,23.968675104812696,58.31710040802784,0.04,0.24,0.267,1.0,242.0,2.0,11.0,10.267896,173.0,1.0,9.0,-2.1131372,10.0,7.165728,11.0,0.0,0.0,-6.310667,8.0,35.179,87.0,0.0919540229885057,,,51.2861655553182,0.3324144333600998,0.7098638365666071,3.1666666666666665,19.666666666666668,53.0,16.19888512293498,0.29317440589269,12.426420450210571,0.4416694541772206,13.6,10.56
2774,2023,4,2.826642857142857,8.566875,8.715,-0.1481250000000002,16.666666666666664,33.38662007451488,0.4842307692307696,30,306,2,0,111.25,16,53.333333333333336,53.49781756599744,-0.1644842326641082,19.43299147164023,35.46369552091265,0.038,0.231,0.219,1.0,312.0,3.0,14.0,11.682681,139.0,0.0,9.0,-2.0810833,13.0,9.8403845,16.0,0.0,3.0,1.9130177,2.0,21.993,4.0,0.5,,,-325.7413711547852,0.3342038641373316,0.6278945356607437,4.333333333333333,18.166666666666668,40.333333333333336,8.700390497843424,-1.4053168495496111,7.013437589009603,0.408599982659022,20.24,13.96
2775,2023,4,2.92064,12.566363636363638,12.410416666666665,0.1559469696969735,20.0,44.55291011819543,3.24375,25,200,2,0,98.75,11,44.0,57.25888079404831,-13.25888079404831,25.218920172921543,44.55291011819543,0.125,0.25,0.3,1.0,200.0,2.0,10.0,5.105916,133.0,1.0,6.0,-5.858022,10.0,5.105916,56.0,1.0,3.0,-2.365424,4.0,21.361,4.0,1.0,,,-73.42539596557617,0.3325435916582743,0.4622781202197075,3.8333333333333335,21.0,62.833333333333336,-1.052729308605194,-6.403303583463033,3.1371009349823,0.4387849122285843,16.0,16.48
2776,2023,4,3.1085833333333333,8.249130434782609,9.226470588235296,-0.9773401534526868,22.22222222222222,52.55094004868038,-1.2147058823529406,36,246,1,2,69.9074074074074,23,63.888888888888886,58.44950953291522,5.439379355973664,22.659744399871187,52.55094004868038,0.0,0.235,0.293,1.0,246.0,1.0,9.0,-12.69318,27.0,1.0,2.0,0.42320907,9.0,-12.69318,-2.0,1.0,1.0,0.40627187,26.0,24.903,54.0,0.4814814814814814,,,30.472413698832195,0.3407886624336242,0.5524735699097315,4.166666666666667,19.83333333333333,64.16666666666667,-6.048896233240764,-3.2124946117401123,-5.174931248029073,0.3064393997192383,13.84,7.28
2777,2023,4,2.2514,2.400999999999999,4.072142857142856,-1.6711428571428568,10.0,28.843621478586908,-3.749285714285715,30,165,0,0,80.55555555555554,20,66.66666666666666,67.41786728302638,-0.7512006163597249,18.332225162153488,35.97901193751713,0.036,0.143,0.314,1.0,165.0,0.0,8.0,-8.805661,72.0,0.0,5.0,-2.6886196,8.0,-8.805661,1.0,0.0,1.0,-2.3047156,1.0,26.806,54.0,0.0185185185185185,,,-178.04031880696616,0.3334895521402359,0.4887378339966138,3.6666666666666665,19.83333333333333,63.0,1.8236517906188965,-3.6753206650416055,1.202898422876994,0.4168350274364154,6.6000000000000005,24.68
2778,2023,4,3.179869565217392,2.470666666666668,6.455909090909092,-3.985242424242424,30.434782608695656,31.092899510981603,-3.771363636363635,23,114,0,1,58.96739130434783,15,65.21739130434783,57.203680600809015,8.013710703538813,20.47819229350964,47.59657550706773,0.0,0.227,0.296,0.83,132.0,0.0,4.0,-14.756268,114.0,0.0,7.0,-1.0376914,3.0,-13.63071,9.0,0.0,2.0,2.2204373,20.0,25.32,21.0,0.9523809523809524,,,95.34610271453856,0.3409568816423416,0.7154511660337448,3.0,20.666666666666668,46.833333333333336,15.53620195388794,-0.8078464070955912,12.405124266942344,0.4391053517659505,4.5600000000000005,12.96
2779,2023,4,3.1631499999999995,4.429230769230768,4.3420000000000005,0.0872307692307678,15.0,30.66953700335237,-6.058,20,110,1,0,95.83333333333334,13,65.0,69.66845065355301,-4.668450653553009,17.91208372082126,34.12687064469874,0.0,0.1,0.318,0.69,173.0,1.0,6.0,-7.32781,121.0,1.0,6.0,1.4686048,4.0,-9.127239,0.0,0.0,0.0,,39.0,32.977,86.0,0.4534883720930232,,,64.47322082519531,0.3312980184952418,0.6911724582314491,3.1666666666666665,18.83333333333333,50.333333333333336,16.7201828956604,0.4960186282793681,12.325372258822124,0.4101037979125976,8.4,13.04
2780,2023,4,2.6839756097560974,6.722500000000001,8.096341463414635,-1.3738414634146343,14.634146341463412,43.2767027394648,-0.8060975609756097,41,265,2,0,102.18495934959353,28,68.29268292682927,66.5190115571022,1.7736713697270687,21.145230562907884,44.76743124191961,0.073,0.244,0.17,1.0,265.0,2.0,13.0,3.898311,105.0,0.0,7.0,5.478535,13.0,3.898311,48.0,0.0,5.0,3.6025908,135.0,28.679,87.0,1.5517241379310345,,,-118.2518138885498,0.3325259983539581,0.611607683201631,4.166666666666667,19.166666666666668,56.333333333333336,1.25117826461792,-3.95120632648468,2.1232487758000693,0.4063492168982823,18.6,14.64
2781,2023,4,3.38375,6.063846153846153,11.990416666666668,-5.926570512820513,16.666666666666664,49.775151431211135,2.69875,24,167,1,1,72.74305555555557,13,54.16666666666666,58.49620600541433,-4.329539338747665,25.724128396628856,56.18758759726207,0.042,0.25,0.267,1.0,167.0,1.0,6.0,-3.6766772,155.0,2.0,7.0,-0.20139575,6.0,-3.6766772,27.0,2.0,3.0,0.6361078,6.0,25.561,54.0,0.1111111111111111,,,-13.40886370340983,0.3308972766002019,0.6283984581629435,4.166666666666667,16.166666666666668,37.0,7.672806084156036,-4.004962186018626,9.382038195927938,0.4237143596013387,10.68,17.08
2782,2023,4,2.339666666666666,5.483913043478262,6.177000000000001,-0.6930869565217392,0.0,42.32494890723437,-1.6229999999999984,30,207,1,0,105.83333333333331,23,76.66666666666667,74.14483745892842,2.52182920773825,19.074934921516945,42.32494890723437,0.067,0.167,0.25,1.0,207.0,1.0,11.0,4.404516,105.0,0.0,4.0,-5.5414863,11.0,4.404516,42.0,0.0,3.0,2.3142173,1.0,23.986,38.0,0.0263157894736842,,,-81.12586720784505,0.3372638126214345,0.5358511954545975,3.8333333333333335,19.0,55.333333333333336,-1.9808247884114585,-3.727707326412201,-0.3044271469116211,0.3930322180191676,12.28,16.6
2783,2023,4,2.9144375,4.621199999999999,5.70551724137931,-1.0843172413793107,9.375,37.26579799226094,-2.6048275862068966,32,246,3,1,116.92708333333331,25,78.125,61.713071272242814,16.411928727757186,20.28388668337368,37.26579799226094,0.0,0.069,0.079,1.0,246.0,3.0,13.0,8.137223,114.0,0.0,6.0,-5.405209,13.0,8.848396,31.0,0.0,2.0,1.8071349,1.0,28.465,86.0,0.0116279069767441,,,-106.78282038370769,0.3350611329078674,0.4544783160090446,3.6666666666666665,21.5,69.5,-2.355729599793752,-5.137595256169637,-1.1697041988372805,0.4582293629646301,21.84,8.24
2784,2023,4,3.185894736842105,6.830000000000001,6.938888888888889,-0.1088888888888881,15.789473684210526,49.12630761618463,-4.06111111111111,19,186,2,0,142.5438596491228,15,78.94736842105263,57.69509179027457,21.252276630778063,20.444818561812376,49.12630761618463,0.0,0.0,0.24,0.95,186.0,2.0,8.0,6.872493,131.0,2.0,7.0,-4.9478965,8.0,6.872493,27.0,2.0,3.0,-2.3546202,32.0,26.73,86.0,0.3720930232558139,,,-206.46593729654947,0.335941806435585,0.4955735132098198,4.333333333333333,19.5,51.0,-5.281747023264567,-4.973539074261983,-3.3842650651931763,0.3860877752304077,15.44,9.44
2786,2023,4,2.735821428571428,5.540526315789475,6.258518518518519,-0.717992202729044,10.714285714285714,31.6607169849326,-3.2970370370370365,28,210,1,1,86.90476190476191,19,67.85714285714286,69.77305497441974,-1.915912117276875,19.57632690427591,33.75765394691995,0.071,0.214,0.226,1.0,210.0,1.0,11.0,2.4591234,211.0,3.0,13.0,4.3338346,11.0,2.4591234,10.0,0.0,1.0,-2.1262524,1.0,28.956,86.0,0.0116279069767441,,,-230.62144470214844,0.3268760740756988,0.5447630435228348,4.166666666666667,18.0,41.66666666666666,2.9753467241923013,-3.090984086195628,3.0500498612721763,0.4224888682365417,12.4,21.44
2787,2023,4,2.8209,7.36851851851852,7.386153846153846,-0.0176353276353262,15.0,34.95548311781715,-1.4856410256410253,40,319,1,1,89.47916666666667,27,67.5,63.46070397645235,4.039296023547649,21.36450825645481,36.8437348812522,0.0,0.128,0.205,1.0,319.0,1.0,16.0,11.3743515,164.0,2.0,8.0,2.2951083,16.0,11.3743515,14.0,0.0,0.0,3.265997,1.0,35.647,86.0,0.0116279069767441,,,222.39620463053384,0.3250468870004018,0.4337452029188474,3.6666666666666665,21.166666666666668,61.333333333333336,-1.967182179292043,-6.210796236991882,1.615106225013733,0.3950980405012766,16.759999999999998,16.880000000000003
2789,2023,4,2.4579677419354837,5.050526315789475,8.845666666666668,-3.795140350877193,25.806451612903224,31.5096969201546,-0.8209999999999998,31,191,1,2,62.701612903225815,19,61.29032258064516,61.60229059957689,-0.3119680189317293,21.878356576452312,46.97217261315469,0.033,0.1,0.222,1.0,191.0,1.0,11.0,-19.31931,127.0,0.0,6.0,2.196075,11.0,-19.31931,6.0,0.0,0.0,0.40986308,74.0,24.085,21.0,3.523809523809524,,,-46.43870480855306,0.3222917368014653,0.5970061918099722,4.666666666666667,17.666666666666668,30.5,7.970711449782054,-1.5177984237670898,10.661799748738607,0.415181224544843,11.64,17.16
2790,2023,4,2.458685714285714,5.891200000000001,6.073235294117648,-0.1820352941176466,5.714285714285714,32.81912856856501,-3.809117647058823,35,282,1,1,92.79761904761904,25,71.42857142857143,70.730068896498,0.6985025320734337,20.166107351327398,33.81414201188609,0.0,0.147,0.293,1.0,282.0,1.0,12.0,-3.484106,142.0,2.0,8.0,3.73032,12.0,-3.484106,7.0,0.0,1.0,0.55047673,5.0,25.582,54.0,0.0925925925925925,,,197.63858064015707,0.339682603875796,0.6062187701463699,3.5,20.83333333333333,57.16666666666666,6.445940176645915,-0.7327114343643188,2.3293891747792563,0.4093434462944667,15.28,20.32
2791,2023,4,2.7843414634146346,5.268965517241377,9.381282051282051,-4.112316534040674,24.390243902439025,30.74547121122068,2.073589743589743,41,290,1,0,98.6280487804878,29,70.73170731707317,59.42055343127832,11.311153885794852,22.166788025592297,51.3594090698092,0.051,0.103,0.25,1.0,290.0,1.0,12.0,7.7244124,107.0,2.0,9.0,7.3447213,12.0,7.7244124,40.0,0.0,2.0,5.5738153,144.0,22.872,21.0,6.857142857142857,,,83.15462239583333,0.3247012694676717,0.5514823719859123,4.0,18.83333333333333,49.16666666666666,3.0969823002815247,-3.699911653995514,5.419734835624695,0.4190907180309295,15.6,23.52
2792,2023,4,2.912205128205129,4.172083333333332,6.185,-2.012916666666668,17.94871794871795,30.53565948198925,-3.4728947368421066,39,238,0,1,68.10897435897436,24,61.53846153846154,66.49032651613919,-4.951864977677651,18.862146426217752,42.65216055488865,0.053,0.263,0.174,1.0,238.0,0.0,12.0,-11.765604,76.0,2.0,7.0,0.24910733,12.0,-11.765604,3.0,1.0,2.0,-0.43845487,135.0,25.081,4.0,33.75,,,-64.60399055480957,0.3337857772906621,0.6102719828486443,4.5,18.83333333333333,57.66666666666666,-1.7447782357533772,-3.142357269922892,-1.3119341135025024,0.3381673991680145,9.52,8.36
