,season,week,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,carries,rushing_yards_before_contact_avg,rushing_yards_after_contact_avg,offense_pct,team_passing_yards,team_passing_tds,team_passing_first_downs,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_first_downs,team_rushing_epa,rushing_first_downs,rushing_epa,ffpts,temp_week,ffpts_target
2929,2023,14,3.4296,9.090909090909092,2.4009090909090904,11,50,4.545454545454546,0,39.49887090558251,5.501129094417493,0.5501129094417493,0.6,11.0,2.9,1.6,0.55,223.0,1.0,10.0,2.9458508,142.0,2.0,7.0,-0.28372246,2.0,-0.80461746,5.0,,
2930,2023,14,3.700465116279071,18.181818181818183,2.6760000000000006,11,43,3.909090909090909,0,41.79225068113556,1.207749318864444,0.1097953926240403,0.3636363636363636,11.0,1.6,2.3,0.44,119.0,2.0,8.0,-9.563636,97.0,1.0,5.0,0.016763449,3.0,-2.22203,4.3,,
2931,2023,14,3.991046511627908,25.0,2.79564705882353,20,86,4.3,2,49.384308392666895,36.61569160733311,1.8307845803666551,0.5,20.0,1.5,2.8,0.86,158.0,1.0,8.0,5.1811852,209.0,2.0,9.0,-4.644644,4.0,-10.843342,20.6,,
2934,2023,14,2.955675675675676,10.0,3.187777777777778,10,74,7.4,0,36.72053045404524,31.27946954595476,3.475496616217196,0.3333333333333333,10.0,2.1,5.3,0.21,137.0,0.0,4.0,-31.291697,204.0,0.0,11.0,5.4804506,2.0,4.1172185,7.4,,
2937,2023,14,6.036666666666667,40.0,2.8097777777777773,10,27,2.7,1,41.94587804283051,-14.945878042830508,-1.4945878042830507,0.4,10.0,1.4,1.3,0.37,311.0,3.0,11.0,-1.6544218,82.0,1.0,5.0,-2.5994418,2.0,1.3572078,8.7,,
2938,2023,14,4.375882352941177,20.0,2.7458,10,34,3.4,1,44.235416218383534,-10.235416218383534,-1.0235416218383535,0.3,10.0,2.2,1.2,0.78,347.0,1.0,15.0,-3.4233186,96.0,2.0,6.0,1.2909944,2.0,0.26805857,9.4,,
2941,2023,14,4.84925,20.0,3.1063333333333336,10,40,4.0,0,31.69366661515816,7.306333384841842,0.8118148205379825,0.3333333333333333,10.0,1.5,2.5,0.62,301.0,2.0,15.0,7.829824,79.0,1.0,4.0,-8.27423,2.0,-2.3852286,4.0,,
2948,2023,14,5.056274509803922,25.0,3.5015,12,51,4.25,0,34.359800278214784,16.640199721785216,1.386683310148768,0.5833333333333334,12.0,3.2,1.1,0.57,311.0,3.0,11.0,-1.6544218,82.0,1.0,5.0,-2.5994418,1.0,-3.582718,5.1000000000000005,,
2951,2023,14,3.0623529411764703,0.0,2.4264444444444444,10,51,5.1,1,53.01126388742334,-2.01126388742334,-0.2011263887423339,0.5,10.0,5.1,0.0,0.72,275.0,0.0,13.0,-26.718258,76.0,1.0,3.0,-4.8381114,3.0,2.4006984,11.1,,
2952,2023,14,3.489130434782609,8.333333333333332,2.3343333333333334,12,46,3.8333333333333335,1,48.14687828643351,-2.1468782864335125,-0.1789065238694593,0.4166666666666667,12.0,2.3,1.5,0.28,271.0,2.0,13.0,-0.054984305,138.0,1.0,7.0,2.8446004,1.0,-0.88185227,10.6,,
2955,2023,15,4.8434,0.0,3.1486000000000005,16,50,3.125,0,65.91963626546367,-15.919636265463666,-0.9949772665914792,0.3125,16.0,1.1,2.0,0.37,257.0,3.0,13.0,-10.320502,92.0,0.0,4.0,-13.295756,1.0,-4.1603274,5.0,,
2956,2023,15,4.243333333333333,21.428571428571427,2.9263,14,45,3.2142857142857144,0,58.25802471699992,-13.25802471699992,-0.9470017654999944,0.4285714285714285,14.0,1.1,2.1,0.5,152.0,1.0,8.0,3.120557,52.0,0.0,3.0,-18.257076,2.0,-1.5582054,4.5,,
2958,2023,15,2.6691304347826086,45.45454545454545,2.653818181818182,11,69,6.2727272727272725,0,47.095718510381445,21.904281489618555,1.9912983172380505,0.3636363636363636,11.0,4.1,2.2,0.28,215.0,3.0,8.0,-0.6965998,170.0,0.0,9.0,3.1935573,3.0,0.51332617,6.9,,
2959,2023,15,4.263448275862069,68.75,2.7774375000000004,16,58,3.625,1,44.29047373713016,7.709526262869836,0.5506804473478455,0.5,16.0,2.0,1.6,0.4,171.0,1.0,9.0,-3.5650446,251.0,1.0,14.0,5.3669643,4.0,-2.4180346,11.8,,
2960,2023,15,4.908918918918919,0.0,2.787181818181818,13,37,2.8461538461538463,0,43.45929586994431,-6.459295869944313,-0.4968689130726395,0.1538461538461538,13.0,0.5,2.4,0.62,309.0,3.0,15.0,3.214726,43.0,0.0,2.0,-9.478616,2.0,-3.268858,3.7,,
2961,2023,15,5.332258064516129,10.0,3.171444444444444,10,31,3.1,0,42.2989529441054,-11.298952944105402,-1.1298952944105405,0.5,10.0,1.3,1.8,0.69,264.0,1.0,9.0,-12.136261,75.0,0.0,6.0,-1.6337335,2.0,-1.1022322,3.1,,
2962,2023,15,4.338181818181818,25.0,2.694533333333333,16,66,4.125,0,77.26569253119557,-11.265692531195567,-0.7041057831997231,0.375,16.0,2.0,2.1,0.52,218.0,3.0,11.0,9.348633,87.0,0.0,7.0,-4.5263195,5.0,-2.8327773,6.6000000000000005,,
2972,2023,15,3.012272727272727,47.05882352941176,2.5174375000000007,17,88,5.176470588235294,0,79.1846114670465,8.815388532953506,0.5185522666443239,0.4705882352941176,17.0,1.8,3.4,0.43,215.0,3.0,8.0,-0.6965998,170.0,0.0,9.0,3.1935573,5.0,4.6541095,8.8,,
2973,2023,15,2.9374242424242425,17.391304347826086,2.9509090909090903,23,132,5.739130434782608,1,109.1511526938009,22.848847306199104,0.9934281437477872,0.4782608695652174,23.0,3.7,2.0,0.81,303.0,2.0,16.0,11.346833,143.0,1.0,8.0,-1.9064572,6.0,3.275791,19.200000000000003,,
2975,2023,15,3.4500826446280985,11.538461538461538,2.580260869565218,26,121,4.653846153846154,0,84.23585825235354,16.764141747646462,0.7288757281585418,0.391304347826087,26.0,2.6,2.0,0.75,229.0,1.0,12.0,-2.717029,148.0,0.0,5.0,-5.227707,5.0,-2.4271705,12.1,,
2977,2023,15,4.077142857142857,30.0,2.5954444444444444,10,35,3.5,0,29.27379093535337,5.726209064646625,0.5726209064646625,0.5,10.0,1.8,1.7,0.33,226.0,3.0,9.0,-3.1502476,79.0,0.0,3.0,-5.227423,,,3.5,15.0,17.8
2979,2023,15,4.013249999999999,10.0,2.8235,10,40,4.0,0,43.71863367372966,-7.718633673729663,-0.8576259637477404,0.3333333333333333,10.0,2.3,1.7,0.69,172.0,1.0,9.0,-8.083625,74.0,1.0,3.0,-9.194042,1.0,-2.313202,4.0,,
2986,2023,16,6.190384615384616,0.0,3.05225,10,26,2.6,0,50.48261909777694,-24.48261909777694,-2.448261909777694,0.1,10.0,1.9,0.7,0.62,252.0,2.0,14.0,4.920349,102.0,1.0,4.0,-1.0114499,0.0,-2.8911297,2.6,,
2990,2023,16,2.7655172413793103,0.0,3.0802222222222224,10,58,5.8,2,36.72019758668246,21.27980241331754,2.127980241331754,0.5,10.0,1.9,3.9,0.39,156.0,1.0,7.0,-16.542477,102.0,3.0,7.0,5.9432898,,,17.8,,
3000,2023,16,6.108800000000001,30.0,3.281,10,25,2.5,0,41.468952046693175,-16.468952046693175,-1.6468952046693175,0.2,10.0,1.3,1.2,0.32,283.0,2.0,17.0,12.94309,70.0,1.0,4.0,-13.273984,0.0,-3.2897167,2.5,,
3002,2023,16,4.264347826086957,18.181818181818183,2.8258888888888887,11,46,4.181818181818182,0,59.68564412362218,-13.685644123622184,-1.2441494657838348,0.3636363636363636,11.0,1.6,2.5,0.29,293.0,1.0,16.0,7.2943616,91.0,0.0,4.0,-6.0458794,3.0,-1.4256101,4.6000000000000005,,
3017,2023,17,4.345161290322581,40.0,2.69275,10,31,3.1,1,35.140418198893904,-7.140418198893904,-0.7933797998771005,0.3333333333333333,10.0,1.6,1.5,0.37,309.0,3.0,9.0,6.197574,127.0,1.0,9.0,-5.056204,3.0,-1.0483116,9.1,,
3019,2023,17,3.971724137931033,0.0,2.649166666666666,20,87,4.35,3,83.42292120155543,3.5770787984445747,0.1788539399222287,0.2,20.0,3.3,1.1,0.94,317.0,1.0,14.0,0.89999664,105.0,3.0,7.0,4.1539173,6.0,3.5937552,26.700000000000003,,
3021,2023,17,2.5262307692307693,5.555555555555555,2.6718333333333337,18,130,7.222222222222222,0,79.9643929436142,50.0356070563858,2.779755947576989,0.3888888888888889,18.0,2.1,5.2,0.93,245.0,1.0,10.0,-0.030240402,132.0,0.0,4.0,0.99531317,3.0,1.504237,13.0,,
3024,2023,17,4.339375,10.0,2.2195,10,32,3.2,0,33.31671435164777,-1.316714351647768,-0.1316714351647768,0.4,10.0,0.9,2.3,0.27,178.0,0.0,9.0,5.1910768,155.0,2.0,6.0,-3.0524843,2.0,-2.1196651,3.2,,
3025,2023,17,4.778780487804877,33.33333333333333,2.8445,15,41,2.7333333333333334,0,51.94284229988192,-10.942842299881915,-0.7295228199921279,0.2666666666666666,15.0,1.1,1.6,0.45,224.0,1.0,7.0,4.7002325,101.0,0.0,8.0,-7.8154044,4.0,-6.108083,4.1000000000000005,,
3027,2023,17,3.98625,35.714285714285715,2.811166666666667,14,64,4.571428571428571,0,54.235745597138525,9.764254402861477,0.697446743061534,0.5,14.0,2.9,1.7,0.54,230.0,2.0,14.0,10.742182,184.0,1.0,12.0,1.1114526,5.0,1.650027,6.4,,
3028,2023,17,3.750800000000001,15.384615384615383,3.3041818181818177,13,75,5.769230769230769,1,36.018094327290335,38.98190567270967,2.998608128669974,0.4615384615384615,13.0,2.0,3.8,0.54,274.0,0.0,11.0,11.09758,202.0,3.0,14.0,4.090513,4.0,1.9626651,13.5,,
3032,2023,17,4.23484375,33.33333333333333,3.668636363636364,12,64,5.333333333333333,0,54.19807274532848,9.801927254671526,0.8168272712226271,0.5,12.0,2.1,3.3,0.4,309.0,3.0,9.0,6.197574,127.0,1.0,9.0,-5.056204,4.0,0.44736782,6.4,,
3033,2023,17,3.429508196721311,0.0,2.6980833333333334,13,61,4.6923076923076925,0,74.68917609780578,-13.689176097805785,-1.0530135459850605,0.3076923076923077,13.0,2.8,1.8,0.47,184.0,3.0,11.0,12.784461,91.0,0.0,5.0,-2.0921082,3.0,-0.22136594,6.1000000000000005,,
3034,2023,17,3.887555555555556,20.0,2.6895,10,45,4.5,0,37.02270891436747,7.97729108563253,0.797729108563253,0.5,10.0,1.7,2.8,0.33,208.0,2.0,13.0,9.73838,108.0,0.0,6.0,-6.2128625,3.0,-0.1686425,4.5,,
3047,2023,18,4.344626865671643,5.0,2.655473684210526,20,67,3.35,0,71.20246219056759,-5.202462190567587,-0.2738137995035572,0.2631578947368421,21.0,1.6,2.0,0.81,154.0,0.0,6.0,-9.437242,123.0,0.0,6.0,-0.62014484,3.0,-1.5599731,6.7,,
3048,2023,18,3.8769642857142856,8.0,2.9628695652173915,25,112,4.48,0,117.77624132662544,-5.776241326625453,-0.2310496530650181,0.4,25.0,3.2,1.2,0.73,244.0,2.0,12.0,9.306783,129.0,1.0,10.0,-1.2557642,7.0,-2.97451,11.2,,
3049,2023,18,3.3653571428571425,53.84615384615385,2.553913043478261,26,112,4.307692307692308,1,98.4535504989954,13.546449501004588,0.5210172885001765,0.5,26.0,3.2,1.2,0.6,152.0,1.0,8.0,0.57304084,155.0,1.0,8.0,-2.6073866,6.0,1.2762388,17.200000000000003,,
3050,2023,18,3.362285714285714,11.76470588235294,2.5229999999999992,17,70,4.117647058823529,1,71.98074404001908,-1.980744040019076,-0.1165143552952397,0.5294117647058824,17.0,1.4,2.8,0.57,309.0,4.0,23.0,23.005646,131.0,1.0,6.0,2.0932696,4.0,1.3933597,13.0,,
3051,2023,18,3.114866666666668,22.22222222222222,2.901041666666666,27,150,5.555555555555555,1,86.63058511150771,63.36941488849229,2.347015366240455,0.4074074074074074,27.0,3.5,2.1,0.74,262.0,1.0,11.0,14.697531,206.0,1.0,13.0,1.3515172,9.0,2.0902317,21.0,,
3052,2023,18,4.186506024096386,52.17391304347826,2.771904761904762,23,83,3.608695652173913,0,80.17201121278846,2.827988787211538,0.1229560342265886,0.3478260869565217,23.0,2.2,1.4,0.81,94.0,0.0,2.0,-5.8021884,131.0,0.0,8.0,-2.4267893,6.0,-3.8140104,8.3,,
3053,2023,18,3.314782608695652,8.333333333333332,2.9224166666666664,12,69,5.75,0,63.98499113110884,5.015008868891158,0.4179174057409298,0.4166666666666667,12.0,2.3,3.5,0.53,396.0,2.0,15.0,-2.6157525,89.0,0.0,6.0,1.5914643,3.0,1.0756824,6.9,,
3054,2023,18,6.765555555555555,7.6923076923076925,3.083090909090909,13,36,2.769230769230769,0,61.47772057140484,-25.47772057140484,-1.9598246593388335,0.2307692307692307,13.0,1.5,1.3,0.62,359.0,2.0,14.0,3.935818,128.0,0.0,11.0,1.6205895,2.0,-2.2337809,3.6,,
3055,2023,18,2.783423423423424,42.85714285714285,2.7572727272727278,14,111,7.928571428571429,1,65.51184135340615,45.488158646593845,3.2491541890424176,0.4285714285714285,14.0,5.8,2.1,0.55,176.0,3.0,10.0,-1.0547171,183.0,1.0,10.0,1.7124658,6.0,3.3007324,17.1,,
3056,2023,18,3.99876923076923,0.0,3.00325,14,65,4.642857142857143,0,54.80811052122609,10.19188947877391,0.7279921056267078,0.2857142857142857,14.0,2.2,2.4,0.51,166.0,2.0,8.0,-10.957208,104.0,0.0,5.0,-2.2661848,1.0,-1.4875764,6.5,,
3057,2023,18,3.932533333333334,36.84210526315789,2.553736842105262,19,75,3.947368421052632,0,86.25470436302732,-11.254704363027315,-0.592352861211964,0.3157894736842105,19.0,2.2,1.7,0.74,137.0,0.0,6.0,-7.99126,113.0,0.0,8.0,-1.6559076,4.0,-0.88564193,7.5,,
3058,2023,18,3.56475,50.0,2.4119,10,40,4.0,1,35.6790072110354,4.3209927889646025,0.4320992788964602,0.5,10.0,1.6,2.4,0.49,320.0,2.0,13.0,10.874099,70.0,2.0,5.0,-2.9854732,3.0,-1.0106832,10.0,,
3059,2023,18,2.836755319148936,6.666666666666667,2.672555555555556,30,188,6.266666666666667,1,137.067462337755,45.93253766224501,1.5838806090429314,0.4137931034482758,30.0,2.0,4.2,0.77,141.0,0.0,6.0,-4.5657573,227.0,1.0,11.0,2.8724654,9.0,1.5800456,24.8,,
3060,2023,18,2.548300653594772,47.368421052631575,2.7872352941176475,19,153,8.052631578947368,1,72.54037276834175,80.45962723165825,4.234717222718855,0.5789473684210527,19.0,2.5,5.6,0.65,168.0,2.0,10.0,0.46320957,175.0,2.0,8.0,4.2669168,6.0,5.498474,21.3,,
3061,2023,18,5.180476190476191,20.833333333333336,2.9642272727272725,24,63,2.625,1,88.2253298896492,-25.225329889649203,-1.0510554120687168,0.3333333333333333,24.0,0.8,1.8,0.88,264.0,2.0,10.0,12.062858,60.0,1.0,5.0,-5.3459525,3.0,-5.520811,12.3,,
3062,2023,18,3.5131531531531537,18.181818181818183,2.68175,22,111,5.045454545454546,0,85.91927067729614,16.08072932270386,0.804036466135193,0.5,22.0,1.8,3.2,0.82,316.0,2.0,14.0,15.073805,124.0,0.0,10.0,-3.3924046,8.0,1.8203673,11.1,,
3063,2023,18,3.394807692307692,0.0,2.322583333333333,13,52,4.0,0,62.12452488051291,-10.124524880512908,-0.7788096061933006,0.3846153846153846,13.0,2.1,1.9,0.51,163.0,2.0,11.0,7.064853,109.0,1.0,7.0,-3.194999,2.0,-1.1799871,5.2,,
3064,2023,18,4.807906976744186,54.54545454545454,3.110428571428572,11,43,3.909090909090909,0,33.14826638948851,9.851733610511488,0.8956121464101353,0.2727272727272727,11.0,-0.1,4.0,0.28,176.0,3.0,10.0,-1.0547171,183.0,1.0,10.0,1.7124658,2.0,-3.0077698,4.3,,
3065,2023,18,8.601428571428572,18.181818181818183,3.3965999999999994,11,28,2.5454545454545454,0,44.569585030216885,-18.569585030216885,-1.8569585030216884,0.1,11.0,1.2,1.4,0.74,318.0,2.0,11.0,-3.2118058,78.0,0.0,3.0,-14.790285,2.0,-4.444914,2.8000000000000003,,
3066,2023,18,3.9543859649122814,6.25,2.764266666666667,16,57,3.5625,0,78.03208762273546,-21.03208762273546,-1.3145054764209665,0.4375,16.0,2.1,1.5,0.66,280.0,2.0,12.0,1.649861,82.0,0.0,5.0,-5.7927413,4.0,-1.0760733,5.7,,
3067,2023,18,3.145,30.0,2.761111111111111,10,48,4.8,0,50.40381576449427,-2.4038157644942686,-0.2403815764494268,0.2,10.0,4.5,0.3,0.33,146.0,1.0,9.0,-4.6742754,106.0,0.0,4.0,-11.386157,1.0,-6.616795,4.800000000000001,,
3068,2023,18,5.425,11.11111111111111,2.808,18,46,2.555555555555556,2,50.56751583304199,-4.567515833041988,-0.2537508796134438,0.3333333333333333,18.0,0.5,2.1,0.7,311.0,1.0,13.0,8.102219,109.0,2.0,9.0,-2.271896,6.0,-1.9902275,16.6,,
3069,2023,18,6.343928571428572,41.66666666666667,2.8816666666666664,12,28,2.333333333333333,0,67.40800274461834,-39.40800274461834,-3.2840002287181957,0.1666666666666666,12.0,0.0,2.3,0.48,148.0,0.0,8.0,-1.2932386,75.0,0.0,4.0,-3.103402,0.0,-4.0468073,2.8000000000000003,,
3070,2023,18,4.226067415730337,16.216216216216218,3.178515151515151,37,178,4.8108108108108105,1,153.302965309756,24.69703469024401,0.6674874240606489,0.3783783783783784,37.0,2.4,2.5,0.89,70.0,0.0,3.0,-11.007632,185.0,1.0,9.0,-4.8165097,8.0,-2.5342734,23.8,,
3071,2023,18,3.161232876712329,7.6923076923076925,3.139384615384615,13,73,5.615384615384615,1,64.04132011388484,8.958679886115164,0.6891292220088587,0.4615384615384615,13.0,2.7,2.9,0.36,264.0,4.0,13.0,14.221737,154.0,2.0,12.0,-0.6598332,5.0,1.7637612,13.3,,
3072,2023,18,11.230909090909092,10.0,2.4138571428571427,10,11,1.1,0,23.74316372299237,-12.74316372299237,-1.274316372299237,0.2,10.0,-0.2,1.3,0.76,258.0,0.0,12.0,-15.18635,118.0,0.0,8.0,-3.4717498,1.0,-8.282083,1.1,,
3073,2023,18,4.394615384615386,42.85714285714285,2.7006153846153844,14,52,3.7142857142857135,1,47.51704821450426,4.482951785495743,0.3202108418211245,0.4285714285714285,14.0,2.4,1.4,0.52,189.0,1.0,10.0,5.523996,125.0,2.0,9.0,3.3113077,2.0,-0.7465642,11.2,,
3074,2023,18,4.195185185185186,7.6923076923076925,2.8932307692307693,13,54,4.153846153846154,0,47.09460888114923,-2.0946088811492274,-0.1745507400957689,0.4166666666666667,13.0,2.8,1.4,0.93,88.0,0.0,3.0,-27.74902,88.0,0.0,3.0,-4.700653,2.0,-1.3375487,5.4,,
3075,2023,18,7.445666666666666,53.84615384615385,3.255818181818181,13,30,2.3076923076923075,1,46.9227127722825,-16.9227127722825,-1.3017471363294233,0.2307692307692307,13.0,0.3,2.0,0.51,320.0,2.0,13.0,10.874099,70.0,2.0,5.0,-2.9854732,2.0,-1.9747901,9.0,,
3076,2023,18,5.746153846153845,7.142857142857142,2.374363636363636,14,26,1.8571428571428568,1,53.80875967323378,-27.80875967323378,-1.986339976659556,0.2142857142857142,14.0,0.6,1.3,0.49,264.0,4.0,13.0,14.221737,154.0,2.0,12.0,-0.6598332,4.0,-3.0199826,8.6,,
3078,2024,1,3.015479452054794,8.333333333333332,2.6946363636363637,12,73,6.083333333333333,0,54.17880462845703,18.82119537154297,1.5684329476285808,0.3333333333333333,12.0,3.9,2.2,0.32,162.0,1.0,8.0,1.7065505,128.0,1.0,7.0,-9.104733,2.0,-0.61294067,7.300000000000001,,
3082,2024,1,6.415,10.0,2.825428571428572,10,24,2.4,1,44.16220397976021,-17.162203979760207,-1.9069115533066896,0.3333333333333333,10.0,2.2,0.2,0.52,338.0,1.0,11.0,4.323552,81.0,1.0,5.0,-2.7587862,,,8.4,1.0,9.6
3084,2024,1,5.067954545454546,0.0,2.9486666666666665,13,44,3.3846153846153846,0,46.384005784606046,-8.384005784606046,-0.6986671487171705,0.3333333333333333,13.0,1.5,1.9,0.38,257.0,1.0,12.0,-1.2427046,71.0,0.0,1.0,-18.51276,1.0,-13.181643,4.4,,
3085,2024,1,5.935925925925925,10.0,3.250625,10,27,2.7,0,26.289216438417316,2.710783561582687,0.3388479451978359,0.375,10.0,1.5,1.2,0.35,138.0,0.0,6.0,-18.277704,99.0,1.0,7.0,-0.60610914,2.0,-2.7552576,2.7,,
3090,2024,1,3.7235,20.0,2.537300000000001,10,40,4.0,1,56.52131156993987,-16.52131156993987,-1.652131156993987,0.1,10.0,2.5,1.5,0.51,179.0,1.0,8.0,-6.667338,102.0,1.0,7.0,0.12158306,2.0,0.98246914,10.0,,
3095,2024,1,3.4200628930817607,26.666666666666668,2.777068965517241,30,159,5.3,1,131.83458045063423,17.165419549365765,0.5919110189436471,0.5862068965517241,30.0,3.5,1.8,0.72,234.0,2.0,13.0,7.507697,213.0,1.0,11.0,2.1416996,9.0,3.545551,21.9,,
3098,2024,1,3.974318181818181,8.333333333333332,2.6224545454545454,12,44,3.6666666666666665,1,48.447540958840776,-4.447540958840776,-0.4043219053491614,0.4545454545454545,12.0,1.7,2.0,0.75,169.0,1.0,8.0,-23.115656,93.0,1.0,5.0,4.0851493,2.0,-1.2046431,10.4,,
3101,2024,1,4.411578947368421,9.090909090909092,2.2633333333333336,11,38,3.4545454545454546,1,46.43675969010371,-22.436759690103717,-2.243675969010371,0.2,11.0,2.0,1.5,0.33,200.0,3.0,7.0,7.9934907,180.0,2.0,13.0,4.7673483,3.0,-0.9122353,9.8,,
3105,2024,1,3.206489361702128,0.0,3.2796153846153846,14,94,6.714285714285714,1,55.00613378905016,38.99386621094984,2.7852761579249887,0.6428571428571429,14.0,3.8,2.9,0.55,208.0,2.0,8.0,9.554716,111.0,1.0,7.0,0.8066032,6.0,4.944571,15.4,,
3108,2024,1,3.735922330097088,15.0,2.5388235294117645,20,103,5.15,1,89.81767340992448,8.182326590075519,0.4545736994486399,0.3888888888888889,20.0,2.6,2.6,0.66,171.0,1.0,11.0,-4.792696,146.0,2.0,5.0,1.106175,,,16.3,,
3111,2024,2,2.274583333333333,36.36363636363637,2.995222222222222,11,96,8.727272727272727,0,41.67635968545208,54.32364031454792,4.938512755867993,0.5454545454545454,11.0,3.1,5.6,0.24,149.0,1.0,9.0,-0.17010634,185.0,1.0,8.0,3.8948445,5.0,5.139164,9.6,,
3112,2024,2,2.7242682926829267,40.0,3.0007,10,82,8.2,0,55.7320963386893,26.267903661310697,2.6267903661310696,0.7,10.0,7.0,1.2,0.35,268.0,2.0,9.0,-1.9129186,146.0,0.0,8.0,3.163005,5.0,3.995486,8.200000000000001,,
3117,2024,2,7.168333333333333,30.0,2.7675555555555555,10,18,1.8,0,30.51272842054409,-12.512728420544086,-1.2512728420544086,0.2,10.0,0.2,1.6,0.71,185.0,1.0,9.0,-3.4361799,70.0,1.0,3.0,-1.1627127,0.0,-3.5589688,1.8,,
3120,2024,2,3.318934426229508,4.761904761904762,2.729,21,122,5.809523809523809,1,95.18529102337293,26.814708976627077,1.2768909036489082,0.4285714285714285,21.0,2.5,3.3,0.62,266.0,3.0,9.0,18.10109,231.0,1.0,14.0,3.4023561,10.0,7.147514,18.200000000000003,,
3122,2024,2,3.799375,9.090909090909092,2.9157222222222217,22,96,4.363636363636363,0,122.31357071482655,-26.313570714826557,-1.1960713961284797,0.2272727272727272,22.0,2.3,2.1,0.62,225.0,1.0,12.0,-16.40384,139.0,0.0,8.0,-3.6008787,,,9.6,2.0,3.0
3128,2024,2,4.196271186440677,16.666666666666664,2.377611111111112,18,59,3.2777777777777777,0,76.57704928531166,-17.57704928531166,-0.97650273807287,0.2777777777777778,18.0,1.2,2.1,0.48,130.0,2.0,8.0,1.4336513,219.0,1.0,10.0,3.039207,1.0,-4.0997496,5.9,,
3131,2024,2,3.395925925925926,33.33333333333333,2.57415,21,81,3.857142857142857,1,75.01901500049759,5.980984999502411,0.2848088095001148,0.3333333333333333,21.0,1.9,2.0,0.72,149.0,1.0,9.0,-0.17010634,185.0,1.0,8.0,3.8948445,3.0,-1.2247378,14.1,,
3134,2024,2,5.238809523809524,28.57142857142857,2.701230769230769,14,42,3.0,0,48.77954376732398,-8.779543767323979,-0.675349520563383,0.3076923076923077,14.0,1.6,1.4,0.38,186.0,0.0,7.0,1.2459542,125.0,1.0,7.0,0.20607108,1.0,-5.0588403,4.2,,
3137,2024,2,2.8966666666666665,0.0,2.605842105263158,19,90,4.7368421052631575,0,71.68189406736006,13.318105932639938,0.7398947740355521,0.5,19.0,3.4,1.4,0.66,151.0,2.0,7.0,-8.7214575,149.0,0.0,9.0,4.591424,4.0,0.88862216,9.0,,
3138,2024,2,4.846935483870968,29.411764705882355,2.9452000000000003,17,62,3.647058823529412,0,59.99992302938699,-12.999923029386991,-0.812495189336687,0.3125,17.0,0.9,2.8,0.67,192.0,1.0,7.0,-6.445358,130.0,1.0,9.0,1.0728725,3.0,-1.8928565,6.2,,
3140,2024,2,16.782000000000004,9.090909090909092,3.46,11,10,0.9090909090909092,0,42.27824575185254,-32.27824575185254,-2.93438597744114,0.0,11.0,0.2,0.7,0.33,266.0,3.0,9.0,18.10109,231.0,1.0,14.0,3.4023561,1.0,-5.784595,1.0,,
3141,2024,2,8.121176470588235,63.63636363636363,2.584125,11,17,1.5454545454545454,0,52.95985795128443,-35.95985795128443,-3.2690779955713114,0.1818181818181818,11.0,0.4,1.2,0.66,246.0,0.0,8.0,-8.6248255,64.0,0.0,5.0,-4.989732,1.0,-6.3345184,1.7000000000000002,,
3143,2024,3,2.926527777777778,17.647058823529413,2.425875,17,72,4.235294117647059,0,68.24493120014846,3.755068799851543,0.2208863999912672,0.4117647058823529,17.0,1.9,2.4,0.62,217.0,2.0,13.0,2.4128778,128.0,0.0,9.0,4.451744,6.0,0.36020902,7.2,,
3144,2024,3,3.944,0.0,2.928636363636364,12,50,4.166666666666667,0,49.50048243451726,0.4995175654827406,0.0416264637902283,0.4166666666666667,12.0,1.5,2.7,0.41,202.0,1.0,6.0,3.520782,188.0,1.0,9.0,3.327799,3.0,-0.31685388,5.0,,
3147,2024,3,3.3163636363636364,27.27272727272727,2.6743636363636365,11,55,5.0,0,42.57414937636233,12.425850623637672,1.1296227839670612,0.5454545454545454,11.0,2.0,3.0,0.32,281.0,2.0,16.0,18.204784,133.0,1.0,9.0,-0.25289106,2.0,0.59437287,5.5,,
3149,2024,3,8.283548387096776,12.5,2.943083333333334,16,31,1.9375,1,58.88581134025636,-27.88581134025636,-1.7428632087660223,0.375,16.0,0.9,1.1,0.82,230.0,1.0,11.0,2.7967293,82.0,1.0,4.0,-8.269808,2.0,-8.549687,9.1,,
3156,2024,3,5.779666666666667,18.181818181818183,2.8765,11,30,2.727272727272727,0,42.55767737991548,-16.557677379915475,-1.6557677379915474,0.2,11.0,2.1,0.6,0.74,186.0,0.0,8.0,-17.322426,65.0,0.0,2.0,-6.790042,,,3.0,3.0,1.5
3162,2024,3,4.63948717948718,27.27272727272727,2.7227,11,39,3.5454545454545454,1,53.38589149685311,-14.385891496853104,-1.307808317895737,0.2727272727272727,11.0,1.5,2.1,0.5,266.0,4.0,15.0,21.381205,122.0,2.0,9.0,4.9640417,2.0,-0.8629052,9.9,,
3163,2024,3,3.15967032967033,16.666666666666664,2.910941176470588,18,91,5.055555555555555,2,75.42853753043397,15.571462469566027,0.8650812483092238,0.4444444444444444,18.0,2.0,3.1,0.84,289.0,1.0,13.0,-0.81269825,100.0,2.0,7.0,0.5435256,6.0,1.358764,21.1,,
